cod;codPostal;nomCalle
48342;28002;CIDACOS
48343;28002;CINCA
48344;28002;CLARA DEL REY
48345;28002;CLAVILEÑO
48346;28002;COLEGIO ATENEO POLITECNICO,Plazoleta
48347;28002;COLLADO VILLALBA,Pasaje
48348;28002;CONDESA DE SANTA MARCA
48349;28002;CONSTANCIA
48350;28002;CORAZON DE MARIA
48351;28002;COTOS, LOS
48352;28002;CUEVA VALIENTE
48353;28002;DAGANZO
48354;28002;DANIEL URRABIETA
48355;28002;DARRO
48356;28002;DIAZ ZORITA
48357;28002;DOCTOR ARCE,Avenida
48358;28002;DOCTOR MARCO CORERA
48359;28002;DOLORES,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
48360;28002;DOÑA CARLOTA,Pasaje
48361;28002;DUQUE DE SEVILLA
48362;28002;DURAN
48363;28002;EBRO (COLONIA DEL VISO)
48364;28002;EDUARDO DEL PALACIO
48365;28002;EGA
48366;28002;EMILIO CAMPION
48367;28002;EMILIO MARIO
48368;28002;ERESMA
48369;28002;ESTEVEZ
48370;28002;EUGENIO SALAZAR
48371;28002;FELIPE CAMPOS
48372;28002;FERNANDEZ OVIEDO
48373;28002;FLECHA
48374;28002;FRANCISCO ALCANTARA
48375;28002;FRANCISCO CAMPOS
48376;28002;FRANCISCO DE ASIS MENDEZ CASARIEGO
48377;28002;FRANCISCO GIRALTE
48378;28002;FRANCISCO SILVELA   (Impares del 89 al final)  (Pares del 88 al final)
48379;28002;FRANCISCO VIVANCOS
48380;28002;FRANCO
48381;28002;FRAY JUAN GIL
48382;28002;GABRIEL LOBO
48383;28002;GABRIEL Y GALAN
48384;28002;GALLARZA
48385;28002;GARCIA LUNA
48386;28002;GARGANTAS, LAS
48387;28002;GENERAL ZABALA
48388;28002;GENIL
48389;28002;GETAFE,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48390;28002;GOMEZ CANO
48391;28002;GOMEZ ORTEGA
48392;28002;GRIÑON
48393;28002;GUADALQUIVIR
48394;28002;GUADIANA
48395;28002;GUARAMILLOS, LOS
48396;28002;GUERRERO Y MENDOZA
48397;28002;GUSTAVO FERNANDEZ BALBUENA
48398;28002;HELECHO
48399;28002;HENARES
48400;28002;HERMENEGILDA MARTINEZ
48401;28002;HORCAJUELO
48402;28002;HOYO DE MANZANARES,Pasaje
48403;28002;HUELVA (COLONIA IBARRONDO)
48404;28002;IRATI
48405;28002;JARAMA (COLONIA DEL VISO)
48406;28002;JARDINES DE JOAQUIN MASMITJA
48407;28002;JARDINES DE PABLO SORAZABAL,Plaza
48408;28002;JAVIER FERRERO
48409;28002;JOAQUIN COSTA
48410;28002;JOAQUIN MONTES JOVELLAR
48411;28002;JOAQUIN RODRIGO,Plaza
48412;28002;JOSE PLA
48413;28002;JUAN BAUTISTA DE TOLEDO
48414;28002;JULIO LOPEZ
48415;28002;JUSTICIA,Plaza
48416;28002;LEIZARAN
48417;28002;LEREZ
48418;28002;LOPEZ DE HOYOS   (Impares del 35 al 215)  (Pares del 60 al 252)
48419;28002;LOPEZ DE HOYOS,Glorieta (Impares del 1 al final)  (Pares del 2 al final)
48420;28002;LORIGA,Pasaje
48421;28002;LORIGA
48422;28002;LUIS CABRERA
48423;28002;LUIS DE SALAZAR
48424;28002;LUIS LARRAINZA
48425;28002;LUIS MURIEL
48426;28002;LUIS VIVES
48427;28002;MADRE CARMEN DEL NIÑO JESUS
48428;28002;MALAGOSTO
48429;28002;MALCAMPO
48430;28002;MANGIRON,Pasaje
48431;28002;MANTUANO
48432;28002;MARCENADO
48433;28002;MARIA FRANCISCA
48434;28002;MARIA GUERRERO,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48435;28002;MARIA MALIBRAN
48436;28002;MARQUES DE SANTILLANA
48437;28002;MARQUES DE VALDECILLA
48438;28002;MARTIN MACHIO
48439;28002;MARTIN MARTINEZ
48440;28002;MATAELPINO
48441;28002;MATILDE DIEZ
48442;28002;MAURO
48443;28002;MIÑO
48444;28002;MORALEJA DE ENMEDIO,Pasaje
48445;28002;MOSTOLES   (Impares del 1 al 1)  (Pares del 2 al 24)
48446;28002;NAVALAFUENTE
48447;28002;NAVALCARNERO,Pasaje
48448;28002;NERVION
48449;28002;NIELFA
48450;28002;NIEREMBERG
48451;28002;NUESTRA SEÑORA DEL PILAR,Plaza
48452;28002;ORIA
48453;28002;PADRE CLARET
48454;28002;PADRE INDALECIO HERNANDEZ
48455;28002;PADRE JESUS ORDOÑEZ
48456;28002;PADRE XIFRE
48457;28002;PANTOJA
48458;28002;PAZ, DE AV. RAMON Y CAJAL A AV. AMERICA (PARES),Avenida
48459;28002;PECHUAN
48460;28002;PEDRIZA
48461;28002;PEÑALARA
48462;28002;PEÑOTA
48463;28002;PEREZ AYUSO
48464;28002;PEREZ HERRERA
48465;28002;PICO DEL AGUILA
48466;28002;PINARILLO
48467;28002;PINILLA DEL VALLE
48468;28002;PISUERGA
48469;28002;POETA CLAUDIO RODRIGUEZ
48470;28002;POETA MANUEL DEL PALACIO,Plaza
48471;28002;PRADENA DEL RINCON
48472;28002;PRADILLO
48473;28002;PRADILLO,Pasaje
48474;28002;PRINCIPE DE VERGARA   (Impares del 107 al 211)  (Pares del 108 al 210)
48475;28002;PROSPERIDAD,Plaza
48476;28002;PUENTEAREAS
48477;28002;QUINTILIANO
48478;28002;RAMOS CARRION
48479;28002;RECAREDO
48480;28002;REDRUEÑA
48481;28002;REFUGIO, EL
48482;28002;REPUBLICA ARGENTINA,Plaza
48483;28002;REVENTON
48484;28002;RISCO DEL PAJARO
48485;28002;ROBLEDO DE CHAVELA,Pasaje
48486;28002;ROBREGORDO
48487;28002;RODOLFO Y ERNESTO-HALFFTER
48488;28002;RODRIGUEZ MARIN   (Impares del 1 al 59)  (Pares del 2 al 84)
48489;28002;RONCAL
48490;28002;ROS DE OLANO
48491;28002;SAGRADO CORAZON DE JESUS,Plaza
48492;28002;SAN ERNESTO
48493;28002;SAN FERNANDO DEL JARAMA
48494;28002;SAN JULIO
48495;28002;SAN MARTIN DE VALDEIGLESIAS,Pasaje
48496;28002;SAN NAZARIO
48497;28002;SAN PEDRO,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
48498;28002;SANCHEZ BALDERAS
48499;28002;SANCHEZ PACHECO
48500;28002;SANTA GEMA,Plaza
48501;28002;SANTA HORTENSIA
48502;28002;SANTA MARIA DE LA ALAMEDA
48503;28002;SANTA RITA
48504;28002;SANTIAGO ARTIGAS
48505;28002;SANTORCAZ
48506;28002;SATURNINO CALLEJA
48507;28002;SEGRE
48508;28002;SERRANO   (Impares del 145 al 197)  (Pares del 156 al 214)
48509;28002;SIETE PICOS
48510;28002;SIL
48511;28002;SOMORROSTRO,Plaza
48512;28002;SUERO DE QUIÑONES
48513;28002;TAJO
48514;28002;TAMBRE
48515;28002;TORMES
48516;28002;TURIA
48517;28002;UROLA
48518;28002;URUMEA
48519;28002;VALDELAMASA
48520;28002;VALDEMAQUEDA,Pasaje
48521;28002;VALDOVIN
48522;28002;VALVERDE DE ALCALA
48523;28002;VELAZQUEZ   (Impares del 145 al final)  (Pares del 146 al final)
48524;28002;VINAROZ
48525;28002;YELMO
48526;28002;ZABALETA
48527;28003;AGUSTIN DE BETHENCOURT
48528;28003;ALENZA
48529;28003;ALONSO CANO   (Impares del 33 al final)  (Pares del 18 al final)
48530;28003;AMAPOLAS
48531;28003;ANDRES MELLADO   (Impares del 75 al final)  (Pares del 94 al final)
48532;28003;ATAJO
48533;28003;AVIACION ESPAÑOLA
48534;28003;BATALLA DE MUHLBERG
48535;28003;BATALLA DE OTUMBA
48536;28003;BLASCO DE GARAY   (Impares del 73 al final)  (Pares del 94 al final)
48537;28003;BOIX Y MORER
48538;28003;BRAVO MURILLO   (Impares del 49 al 99)  (Pares del 42 al 94)
48539;28003;BRETON DE LOS HERREROS
48540;28003;BRISA
48541;28003;CABARRUS
48542;28003;CEA BERMUDEZ
48543;28003;CRISTOBAL BORDIU
48544;28003;DESCUBRIDOR DIEGO DE ORDAS
48545;28003;DOMENICO SCARLATTI
48546;28003;DON ALVARO DE BAZAN
48547;28003;ESPRONCEDA
48548;28003;ESQUILACHE
48549;28003;EUSTAQUIO RODRIGUEZ
48550;28003;FERNANDEZ DE LA HOZ   (Impares del 49 al final)  (Pares del 70 al final)
48551;28003;FILIPINAS,Avenida
48552;28003;GALERIAS DE VALLEHERMOSO
48553;28003;GALILEO   (Impares del 87 al final)  (Pares del 102 al final)
48554;28003;GAZTAMBIDE   (Impares del 79 al final)  (Pares del 66 al final)
48555;28003;GENERAL AMPUDIA
48556;28003;GENERAL ASENSIO CABANILLAS
48557;28003;GENERAL DAVILA
48558;28003;GENERAL IBAÑEZ IBERO
48559;28003;GENERAL RODRIGO
48560;28003;GRANJA, LA
48561;28003;GUZMAN EL BUENO   (Impares del 103 al final)  (Pares del 78 al final)
48562;28003;GUZMAN EL BUENO,Glorieta (Impares del 1 al final)  (Pares del 2 al final)
48563;28003;JARDINES DE ENRIQUE HERRERO
48564;28003;JESUS MAESTRO
48565;28003;JOSE ABASCAL
48566;28003;JOSE PEREZ PLA,Pasaje
48567;28003;JUAN VIGON
48568;28003;JUAN ZORRILLA,Plaza
48569;28003;JULIAN ROMEA
48570;28003;LOMA
48571;28003;LUCIO DEL VALLE
48572;28003;MALAGA (CHAMBERI)
48573;28003;MARIA DE GUZMAN
48574;28003;MARIA PANES
48575;28003;MARQUES DE LEMA
48576;28003;MARQUES DEL VASTO
48577;28003;MAUDES
48578;28003;MODESTO LAFUENTE   (Impares del 13 al final)  (Pares del 24 al final)
48579;28003;MONCLOA,Avenida (Impares del 1 al final)  (Pares del 2 al final)
48580;28003;OLIVOS   (Impares del 1 al final)  (Pares del 2 al final)
48581;28003;PABLO IGLESIAS,Avenida (Impares del 1 al 19)  (Pares del 2 al 26)
48582;28003;PASTOR
48583;28003;PONZANO   (Impares del 21 al final)  (Pares del 22 al final)
48584;28003;PRESIDENTE GARCIA MORENO,Glorieta
48585;28003;RAIMUNDO FERNANDEZ VILLAVERDE
48586;28003;RAMIRO II
48587;28003;REINA VICTORIA,Avenida
48588;28003;RIOS ROSAS
48589;28003;ROBLEDILLO
48590;28003;ROMERO,Pasaje
48591;28003;SAN FRANCISCO DE SALES,Paseo
48592;28003;SAN GABRIEL,Particular
48593;28003;SAN JUAN DE LA CRUZ,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48594;28003;SANTA ENGRACIA   (Impares del 119 al final)  (Pares del 102 al final)
48595;28003;SANTANDER
48596;28003;SIERRA
48597;28003;SOTOMAYOR
48598;28003;TENIENTE DE ALCALDE PEREZ PILLADO,Plaza
48599;28003;TREVIÑO
48600;28003;VALLE,Avenida
48601;28003;VALLEHERMOSO   (Impares del 83 al final)  (Pares del 92 al final)
48602;28003;VARGAS
48603;28003;VICENTE ALEIXANDRE
48604;28003;VIÑA
48605;28003;VIRGEN DE NIEVA
48606;28003;ZURBANO   (Impares del 77 al final)  (Pares del 90 al final)
48607;28004;ALHAMBRA,Pasaje
48608;28004;ALMIRANTE
48609;28004;ALONSO MARTINEZ,Plaza
48610;28004;ANDRES BORREGO
48611;28004;ANTONIO FLORES
48612;28004;APODACA
48613;28004;ARGENSOLA
48614;28004;AUGUSTO FIGUEROA
48615;28004;BALLESTA
48616;28004;BARBARA DE BRAGANZA
48617;28004;BARBIERI
48618;28004;BARCELO
48619;28004;BARCO
48620;28004;BARQUILLO
48621;28004;BELEN
48622;28004;BELEN,Travesia
48623;28004;BENEFICENCIA
48624;28004;BILBAO,Glorieta
48625;28004;CAMPOAMOR
48626;28004;CAPUCHINOS,Costanilla (Impares del 1 al final)  (Pares del 2 al final)
48627;28004;CARLOS CAMBRONERO,Plaza
48628;28004;CARRANZA
48629;28004;CASTO PLASENCIA
48630;28004;CHUECA,Plaza
48631;28004;CHURRUCA
48632;28004;CLAVEL   (Impares del 3 al final)  (Pares del 4 al final)
48633;28004;COLMENARES
48634;28004;COLON   (Impares del 1 al final)  (Pares del 2 al final)
48635;28004;CONCEPCION ARENAL   (Impares del 1 al final)  (Pares del 2 al final)
48636;28004;CONDE DE XIQUENA
48637;28004;CRUZ VERDE   (Impares del 1 al final)  (Pares del 2 al final)
48638;28004;CRUZ VERDE,Travesia (Impares del 1 al final)  (Pares del 2 al final)
48639;28004;DAOIZ
48640;28004;DESENGAÑO
48641;28004;DIVINO PASTOR
48642;28004;DON FELIPE
48643;28004;DOS DE MAYO,Plaza
48644;28004;DOS DE MAYO
48645;28004;ESCORIAL
48646;28004;ESPIRITU SANTO
48647;28004;ESTRELLA
48648;28004;FARMACIA
48649;28004;FERNANDO VI
48650;28004;FLOR ALTA
48651;28004;FLORIDA,Travesia (Impares del 1 al final)  (Pares del 2 al final)
48652;28004;FUENCARRAL   (Impares del 1 al 107)  (Pares del 2 al 110)
48653;28004;GALERIA DE ROBLES
48654;28004;GARCIA GUTIERREZ
48655;28004;GENERAL CASTAÑOS
48656;28004;GENOVA
48657;28004;GONZALO JIMENEZ DE QUESADA
48658;28004;GRAVINA
48659;28004;HERMANOS ALVAREZ QUINTERO
48660;28004;HERNAN CORTES
48661;28004;HORNO DE LA MATA,Travesia
48662;28004;HORTALEZA
48663;28004;INFANTAS
48664;28004;JESUS DEL VALLE
48665;28004;JUAN PUJOL,Plaza
48666;28004;JUSTINIANO
48667;28004;LARRA
48668;28004;LIBERTAD
48669;28004;LIBREROS
48670;28004;LORETO Y CHICOTE
48671;28004;LUIS DE GONGORA
48672;28004;LUNA
48673;28004;MADERA
48674;28004;MANUELA MALASAÑA
48675;28004;MARQUES DE LA ENSENADA
48676;28004;MARQUES DE LEGANES
48677;28004;MARQUES DE MONASTERIO
48678;28004;MARQUES DE SANTA ANA
48679;28004;MARQUES DE VALDEIGLESIAS
48680;28004;MEJIA LEQUERICA
48681;28004;MESONERO ROMANOS   (Impares del 13 al final)  (Pares del 18 al final)
48682;28004;MIGUEL MOYA
48683;28004;MINAS
48684;28004;MOLINO DE VIENTO
48685;28004;MONTELEON   (Impares del 1 al 21)  (Pares del 2 al 30)
48686;28004;MUÑOZ TORRERO
48687;28004;NAO, LA
48688;28004;ORELLANA
48689;28004;PALMA   (Impares del 1 al 55)  (Pares del 2 al 48)
48690;28004;PELAYO
48691;28004;PEREZ GALDOS   (Impares del 1 al final)  (Pares del 2 al final)
48692;28004;PEZ
48693;28004;PIAMONTE
48694;28004;PIZARRO
48695;28004;POZAS
48696;28004;POZAS,Travesia
48697;28004;PRIM
48698;28004;PUEBLA
48699;28004;RECOLETOS,Paseo (Impares del 1 al final)
48700;28004;REGUEROS
48701;28004;REINA
48702;28004;REY,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48703;28004;RUIZ   (Impares del 1 al 23)  (Pares del 2 al 22)
48704;28004;SAGASTA
48705;28004;SALESAS,Plaza
48706;28004;SAN ANDRES   (Impares del 1 al final)  (Pares del 2 al final)
48707;28004;SAN BARTOLOME
48708;28004;SAN GREGORIO
48709;28004;SAN ILDEFONSO,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48710;28004;SAN JOAQUIN
48711;28004;SAN LORENZO
48712;28004;SAN LUCAS
48713;28004;SAN MARCOS
48714;28004;SAN MATEO,Travesia
48715;28004;SAN MATEO
48716;28004;SAN ONOFRE
48717;28004;SAN PABLO, ALTA DE,Corredera
48718;28004;SAN PABLO, BAJA DE,Corredera
48719;28004;SAN ROQUE
48720;28004;SAN VICENTE,Costanilla (Impares del 1 al final)  (Pares del 2 al final)
48721;28004;SAN VICENTE FERRER   (Impares del 1 al 49)  (Pares del 2 al 60)
48722;28004;SANTA AGUEDA
48723;28004;SANTA BARBARA
48724;28004;SANTA BARBARA,Plaza
48725;28004;SANTA BRIGIDA
48726;28004;SANTA LUCIA
48727;28004;SANTA MARIA SOLEDAD TORRES ACOSTA,Plaza
48728;28004;SANTA TERESA
48729;28004;SANTO TOME
48730;28004;SERRANO ANGUITA
48731;28004;SILVA   (Impares del 11 al final)  (Pares del 10 al final)
48732;28004;TAMAYO Y BAUS
48733;28004;TESORO
48734;28004;TUDESCOS
48735;28004;VALGAME DIOS
48736;28004;VALVERDE   (Impares del 1 al final)  (Pares del 2 al final)
48737;28004;VAZQUEZ DE MELLA,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48738;28004;VELARDE
48739;28004;VICTOR HUGO
48740;28004;VILLA DE PARIS,Plaza
48741;28005;ACACIAS,Paseo
48742;28005;AGUAS
48743;28005;AGUILA
48744;28005;ALAMILLO
48745;28005;ALAMILLO,Plaza
48746;28005;ALEJANDRO DUMAS
48747;28005;ALFONSO VI
48748;28005;ALGECIRAS
48749;28005;ALMENDRO
48750;28005;ALMENDRO,Travesia
48751;28005;AMAZONAS
48752;28005;AMERICAS, LAS
48753;28005;ANGEL   (Impares del 1 al final)  (Pares del 2 al final)
48754;28005;ANGOSTA DE LOS MANCEBOS
48755;28005;ARGANDA
48756;28005;ARGANZUELA
48757;28005;ARQUITECTURA
48758;28005;BAILEN   (Impares del 23 al final)  (Pares del 14 al final)
48759;28005;BAÑOS DE MONTEMAYOR
48760;28005;BASTERO
48761;28005;BEATRIZ GALINDO
48762;28005;BERCIAL
48763;28005;BOCCHERINI,Glorieta
48764;28005;BRINGAS,Travesia
48765;28005;CALATRAVA
48766;28005;CAMPILLO DEL MUNDO NUEVO,Plaza
48767;28005;CAÑOS VIEJOS
48768;28005;CAOBA, LA
48769;28005;CAPITAN SALAZAR MARTINEZ
48770;28005;CARLOS ARNICHES
48771;28005;CARMEN COBEÑA
48772;28005;CARNERO
48773;28005;CARROS,Plaza
48774;28005;CARVAJALES
48775;28005;CASCORRO,Plaza
48776;28005;CASINO
48777;28005;CAVA ALTA
48778;28005;CAVA BAJA
48779;28005;CAVA DE SAN MIGUEL
48780;28005;CEBADA,Plaza
48781;28005;CEBADA
48782;28005;CEIBA, LA
48783;28005;CHULAPOS
48784;28005;CIEGOS,Cuesta
48785;28005;CIGARRERAS, LAS
48786;28005;CIUDAD DE PLASENCIA,Paseo
48787;28005;COBOS DE SEGOVIA
48788;28005;CODO
48789;28005;CONCEJAL BENITO MARTIN LOZANO
48790;28005;CONDE
48791;28005;CONDE,Travesia
48792;28005;CONDE DE BARAJAS,Plaza
48793;28005;CONDE DE MIRANDA
48794;28005;CONDE DE MIRANDA,Plaza
48795;28005;CORDON
48796;28005;CORDON,Plaza
48797;28005;CRUZ VERDE,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48798;28005;CUCHILLEROS
48799;28005;DESCARGAS,Cuesta
48800;28005;DOCTOR LETAMENDI
48801;28005;DOCTOR VALLEJO NAJERA,Paseo
48802;28005;DON PEDRO
48803;28005;DUQUE DE NAJERA
48804;28005;DUQUE DE TOVAR
48805;28005;ERCILLA
48806;28005;ESPERANZA,Paseo (Impares del 1 al final)  (Pares del 2 al final)
48807;28005;ETREROS
48808;28005;FOSFORO
48809;28005;FOTOGRAFO ALONSO, DEL,Escalinata
48810;28005;FRANCISCO MORANO,Plaza
48811;28005;FRAY CEFERINO GONZALEZ
48812;28005;GABRIEL MIRO,Plaza
48813;28005;GARGANTILLA
48814;28005;GASOMETRO
48815;28005;GENERAL VARA DEL REY, DEL,Plaza
48816;28005;GIL IMON,Travesia
48817;28005;GIL IMON
48818;28005;GOMEZ DE MORA
48819;28005;GRAFAL
48820;28005;GRANADO
48821;28005;GRANADO,Plaza
48822;28005;HUERTA DEL BAYO
48823;28005;HUMILLADERO
48824;28005;HUMILLADERO,Plaza
48825;28005;IMPERIAL,Paseo (Impares del 1 al final)  (Pares del 2 al final)
48826;28005;IRLANDESES
48827;28005;ISABEL TINTERO
48828;28005;JARDIN MAESTRO PADILLA
48829;28005;JARDIN PARROCO SANCHEZ CAMARA
48830;28005;JARDINES DE DOÑA CONCHA PIQUER
48831;28005;JEMENUÑO
48832;28005;JERTE
48833;28005;JUAN DUQUE
48834;28005;LABRADOR
48835;28005;LATONEROS
48836;28005;LAUREL
48837;28005;LEONOR DE LA VEGA
48838;28005;LINNEO
48839;28005;LOPEZ SILVA
48840;28005;LUCIENTES
48841;28005;MAESTRO VILLA   (Impares del 1 al final)  (Pares del 2 al final)
48842;28005;MAJUELO, EL
48843;28005;MALDONADAS
48844;28005;MANCEBOS
48845;28005;MANZANARES   (Impares del 1 al final)  (Pares del 2 al final)
48846;28005;MARMOL
48847;28005;MARTIN DE VARGAS
48848;28005;MAZARREDO
48849;28005;MEDIODIA CHICA
48850;28005;MEDIODIA GRANDE
48851;28005;MELANCOLICOS,Paseo
48852;28005;MELILLA
48853;28005;MELLIZO,Callejon
48854;28005;MIRA EL RIO, ALTA
48855;28005;MIRA EL RIO, BAJA
48856;28005;MIRA EL SOL
48857;28005;MORATINES
48858;28005;MORENO NIETO
48859;28005;MORERIA
48860;28005;MORERIA,Plaza
48861;28005;MUÑOPEDRO
48862;28005;NAVES,Particular
48863;28005;NOGALES, LOS
48864;28005;NUNCIO
48865;28005;NUNCIO,Travesia
48866;28005;OBISPO,Pasaje
48867;28005;OLMOS,Paseo
48868;28005;ORIENTE   (Impares del 1 al final)  (Pares del 2 al final)
48869;28005;ORTEGA Y MUNILLA,Plaza
48870;28005;PAJA, DE LA,Plaza
48871;28005;PALO DE ROSA
48872;28005;PALOMA
48873;28005;PANECILLO,Pasadizo
48874;28005;PARADINAS
48875;28005;PARQUE EMIR MOHAMED I
48876;28005;PARQUE JARDIN DEL RASTRO
48877;28005;PARTICULAR (ARGANZUELA),Callejon
48878;28005;PASA
48879;28005;PEÑA DE FRANCIA
48880;28005;PEÑUELAS
48881;28005;PEÑUELAS,Plaza
48882;28005;PINOS,Paseo (Impares del 1 al final)  (Pares del 2 al final)
48883;28005;PIRAMIDES,Glorieta
48884;28005;PIZARRA
48885;28005;PONTONES,Paseo
48886;28005;POZUELO DE ZARZON
48887;28005;PRETIL DE LOS CONSEJOS
48888;28005;PRETIL DE SANTISTEBAN
48889;28005;PRINCIPE DE ANGLONA
48890;28005;PUERTA CERRADA,Plaza
48891;28005;PUERTA DE MOROS,Plaza
48892;28005;PUERTA DE TOLEDO,Glorieta
48893;28005;PUÑONROSTRO
48894;28005;REDONDILLA
48895;28005;RIBERA DE CURTIDORES
48896;28005;RODAS
48897;28005;RODRIGO DE GUEVARA
48898;28005;ROLLO   (Impares del 1 al final)  (Pares del 2 al final)
48899;28005;ROSARIO
48900;28005;RUDA
48901;28005;RUY GONZALEZ CLAVIJO
48902;28005;SACRAMENTO
48903;28005;SAN ALEJANDRO
48904;28005;SAN ANASTASIO
48905;28005;SAN ANDRES,Costanilla (Impares del 1 al final)  (Pares del 2 al final)
48906;28005;SAN ANDRES,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48907;28005;SAN BERNABE
48908;28005;SAN BRUNO
48909;28005;SAN BUENAVENTURA
48910;28005;SAN CAYETANO   (Impares del 1 al final)  (Pares del 2 al final)
48911;28005;SAN EPIFANIO
48912;28005;SAN FRANCISCO,Carrera
48913;28005;SAN FRANCISCO,Plaza
48914;28005;SAN FRANCISCO,Gran via
48915;28005;SAN ISIDORO DE SEVILLA
48916;28005;SAN ISIDORO DE SEVILLA,Pasaje
48917;28005;SAN ISIDRO LABRADOR
48918;28005;SAN JAVIER,Plaza
48919;28005;SAN JUSTO
48920;28005;SAN MIGUEL,Plaza (Impares del 1 al final)  (Pares del 2 al final)
48921;28005;SAN PEDRO,Costanilla (Impares del 1 al final)  (Pares del 2 al final)
48922;28005;SANGARCIA
48923;28005;SANTA ANA   (Impares del 1 al final)  (Pares del 2 al final)
48924;28005;SANTA CASILDA
48925;28005;SANTA MARIA LA REAL DE NIEVA
48926;28005;SANTIAGO EL VERDE
48927;28005;SANTOCILDES
48928;28005;SEGOVIA,Ronda
48929;28005;SEGOVIA
48930;28005;SEGOVIA NUEVA,Plaza
48931;28005;SIERPE
48932;28005;SORIA
48933;28005;TABERNILLAS
48934;28005;TINTOREROS
48935;28005;TOLEDO
48936;28005;TOLEDO, DE,Ronda
48937;28005;TORO
48938;28005;TRAVIESA
48939;28005;VALDELAGUNA
48940;28005;VALDELASIERRA
48941;28005;VALLI CIERGO
48942;28005;VENTORRILLO
48943;28005;VENTOSA
48944;28005;VILLA
48945;28005;VILLA,Plaza
48946;28005;VILLA DE ARBANCON
48947;28005;VILLOSLADA
48948;28005;VIRGEN DE LA PALOMA,Plaza
48949;28005;VIRGEN DEL PUERTO, ALTO,Paseo
48950;28005;VIRGEN DEL PUERTO, BAJO,Paseo
48951;28005;VISTILLAS,Travesia
48952;28005;YESERIAS,Paseo
48953;28005;YESEROS   (Impares del 1 al final)  (Pares del 2 al final)
48954;28006;AGUSTINA DE ARAGON
48955;28006;ALCANTARA
48956;28006;ALFREDO MAHOU,Plaza
48957;28006;ALVAREZ DE BAENA
48958;28006;AYALA   (Impares del 75 al 103)  (Pares del 102 al 146)
48959;28006;BELALCAZAR
48960;28006;BELALCAZAR,Pasaje
48961;28006;CARBONERO Y SOL
48962;28006;CARLOS MARIA DE CASTRO,Plaza
48963;28006;CASTELLO   (Impares del 75 al final)  (Pares del 72 al final)
48964;28006;CASTELLON DE LA PLANA
48965;28006;CLAUDIO COELLO   (Impares del 91 al final)  (Pares del 86 al final)
48966;28006;CONDE DE PEÑALVER
48967;28006;DIEGO DE LEON
48968;28006;DON RAMON DE LA CRUZ   (Impares del 81 al final)  (Pares del 70 al final)
48969;28006;EDISON   (Impares del 1 al final)  (Pares del 2 al final)
48970;28006;FELIPE PEREZ Y GONZALEZ
48971;28006;GENERAL DIAZ PORLIER   (Impares del 55 al final)  (Pares del 58 al final)
48972;28006;GENERAL ORAA
48973;28006;GENERAL PARDIÑAS   (Impares del 49 al final)  (Pares del 68 al final)
48974;28006;GRIJALBA
48975;28006;GRIJALBA,Pasaje
48976;28006;HERMANOS BECQUER
48977;28006;HERMOSILLA   (Impares del 95 al 101)  (Pares del 90 al 94)
48978;28006;JARDINES DE LA VIRGEN DEL PILAR
48979;28006;JORGE MANRIQUE
48980;28006;JOSE GUTIERREZ ABASCAL
48981;28006;JOSE ORTEGA Y GASSET
48982;28006;JUAN BRAVO
48983;28006;JUAN DE LA CIERVA
48984;28006;LAGASCA   (Impares del 77 al final)  (Pares del 90 al final)
48985;28006;LOPEZ DE HOYOS   (Impares del 1 al 33)  (Pares del 2 al 58)
48986;28006;MAESTRO RIPOLL
48987;28006;MALDONADO
48988;28006;MARIA DE MOLINA
48989;28006;MARQUES DE SALAMANCA,Plaza
48990;28006;MARQUES DE VILLAMEJOR
48991;28006;MARTI
48992;28006;MARTINEZ DE LA ROSA
48993;28006;MARTIRES CONCEPCIONISTAS
48994;28006;MATIAS MONTERO,Pasaje
48995;28006;MONTESA
48996;28006;MONTESA,Pasaje
48997;28006;NACIONES
48998;28006;NUÑEZ DE BALBOA   (Impares del 75 al final)  (Pares del 70 al final)
48999;28006;OQUENDO
49000;28006;PABLO ARANDA
49001;28006;PADILLA
49002;28006;PARTICULAR
49003;28006;PEDRO DE VALDIVIA
49004;28006;PINAR
49005;28006;PRINCIPE DE ASTURIAS
49006;28006;PRINCIPE DE VERGARA   (Impares del 49 al 105)  (Pares del 50 al 106)
49007;28006;PUENTE DEL DUERO
49008;28006;SALAS
49009;28006;SERRANO   (Impares del 49 al 143)  (Pares del 74 al 154)
49010;28006;VELAZQUEZ   (Impares del 67 al 143)  (Pares del 84 al 144)
49011;28006;VITRUVIO
49012;28007;ABTAO
49013;28007;ADELFAS
49014;28007;AGUSTIN VIÑAMATA
49015;28007;ALBERCHE   (Impares del 21 al final)  (Pares del 14 al final)
49016;28007;ALBERCHE,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
